"kdsatker","kddept","kdmak","TARGET","volume"
"641216","060","425276",346480000,1.000
"641220","060","425276",246000000,1.000
"641393","060","425311",2118235000,1.000
"641410","060","425276",713600000,1.000
"641415","060","425276",42800000,1.000
"641422","060","425276",542990000,1.000
"641440","060","425276",211560000,1.000
"641614","060","425311",4452060000,1.000
"641635","060","425276",261245000,1.000
"641642","060","425276",1034055000,1.000
"641660","060","425276",508500000,1.000
"641698","060","425276",72000000,1.000
"641703","060","425276",480600000,1.000
"641792","060","424111",24121257000,1.000
"641876","060","425311",2413128000,1.000
"641880","060","425276",980000000,1.000
"641897","060","425276",646900000,1.000
"641902","060","425276",425350000,1.000
"641919","060","425276",829260000,1.000
"641923","060","425276",338000000,1.000
"641930","060","425276",387915000,1.000
"641944","060","425276",541780000,1.000
"641952","060","424111",34737797000,1.000
"642014","060","425311",672672000,1.000
"642035","060","425276",2947920000,2.000
"642051","060","425421",551950000,350.000
"642084","060","425275",251950000,2330.000
"642101","060","425311",11001000000,1.000
"642115","060","425276",120000000,1.000
"642122","060","425276",421920000,1.000
"642140","060","425276",198000000,1.000
"642157","060","425276",613200000,1.000
"642158","060","424111",62000000000,1.000
"642161","060","425276",97200000,1.000
"642178","060","425276",19200000,1.000
"642182","060","425276",765780000,1.000
"642199","060","425276",1500000000,1.000
"642381","060","425122",153015268000,1.000
"642381","060","425131",59854051000,1.000
"642381","060","425261",749639050000,6990347.000
"642381","060","425262",694667205000,9039975.000
"642381","060","425263",2410253500000,19883577.000
"642381","060","425264",134227840000,2003476.000
"642381","060","425265",2511244650000,9935946.000
"642381","060","425266",1329980620000,19388115.000
"642381","060","425267",31945400000,638908.000
"642381","060","425268",181089450000,903271.000
"642381","060","425269",544142500000,65628.000
"642381","060","425271",4369200000,25101.000
"642381","060","425272",4369300000,25101.000
"642381","060","425273",303734350000,10065282.000
"642381","060","425274",235646475000,8058722.000
"642381","060","425764",3024893000,1.000
"642381","060","425791",2834830000,1.000
"642403","060","425276",13758265000,241.000
"642555","060","425421",1454780000,190.000
"642562","060","425421",6131700000,570.000
"642623","060","425421",6669800000,380.000
"642801","060","425311",12643860000,1.000
"642818","060","424111",116825918000,1.000
"642822","060","425276",1372500000,1.000
"642911","060","425276",200000000,1.000
"642932","060","425276",70000000,1.000
"642949","060","425276",526000000,1.000
"642953","060","425276",1597680000,1.000
"642960","060","425276",589310000,1.000
"642974","060","425276",299280000,1.000
"642981","060","425276",865500000,1.000
"642995","060","425276",754200000,1.000
"643000","060","425276",769500000,1.000
"643014","060","425276",633500000,1.000
"643021","060","425276",2209080000,1.000
"643035","060","425276",559600000,1.000
"643042","060","425276",155760000,1.000
"643056","060","425276",902980000,1.000
"643060","060","425276",591885000,1.000
"643077","060","425276",1311800000,1.000
"643081","060","425276",1646250000,1.000
"643098","060","425276",428500000,1.000
"643103","060","425276",219000000,1.000
"643110","060","425276",249000000,1.000
"643262","060","425311",11745900000,1.000
"643308","060","425276",507750000,1.000
"643344","060","425276",2664000000,1.000
"643351","060","425276",874830000,1.000
"643365","060","425276",1963110000,1.000
"643372","060","425276",415500000,1.000
"643386","060","425276",345810000,1.000
"643390","060","425276",334950000,1.000
"643412","060","425276",722125000,1.000
"643429","060","425276",847000000,1.000
"643433","060","425276",789840000,1.000
"643440","060","425276",1101730000,1.000
"643454","060","425276",759000000,2.000
"643461","060","425276",1325400000,1.000
"643475","060","425276",130200000,1.000
"643482","060","425276",520190000,1.000
"643496","060","425276",1243030000,1.000
"643501","060","425276",1008000000,1.000
"643518","060","425276",528000000,1.000
"643522","060","425276",1008500000,1.000
"643539","060","425276",491510000,1.000
"643543","060","425276",1104840000,1.000
"643550","060","425276",262800000,1.000
"643564","060","425276",864000000,2.000
"643571","060","425276",185800000,1.000
"643585","060","425276",375000000,1.000
"643592","060","425276",386135000,1.000
"643607","060","425276",444700000,1.000
"643611","060","425276",312000000,1.000
"643628","060","425276",106650000,1.000
"643632","060","425276",470000000,1.000
"643649","060","425276",365560000,1.000
"643653","060","425276",447010000,1.000
"643660","060","425276",465365000,1.000
"643827","060","425311",2801226000,1.000
"643831","060","425276",410625000,1.000
"643848","060","425276",438410000,1.000
"643852","060","425276",547500000,1.000
"643869","060","425276",187280000,2.000
"643873","060","425276",594375000,1.000
"644030","060","425311",15813250000,1.000
"644044","060","424111",138500000000,1.000
"644065","060","425276",483380000,1.000
"644113","060","424111",25000000000,1.000
"644175","060","425276",857025000,1.000
"644182","060","425276",383350000,1.000
"644196","060","425276",274250000,1.000
"644201","060","425276",99875000,1.000
"644218","060","425276",186000000,1.000
"644222","060","425276",71400000,1.000
"644223","060","424111",52000000000,1.000
"644239","060","425276",213960000,1.000
"644243","060","425276",272640000,1.000
"644250","060","425276",86000000,1.000
"644285","060","425276",218240000,1.000
"644292","060","425276",343000000,1.000
"644307","060","425276",238050000,1.000
"644311","060","425276",184600000,1.000
"644328","060","425276",400630000,1.000
"644332","060","425276",236500000,1.000
"644349","060","425276",193750000,1.000
"644353","060","425276",534300000,1.000
"644360","060","425276",288625000,1.000
"644374","060","425276",553970000,1.000
"644381","060","425276",827385000,1.000
"644395","060","425276",1353070000,1.000
"644400","060","425276",465600000,1.000
"644417","060","425276",431750000,1.000
"644421","060","425276",189660000,1.000
"644438","060","425276",463650000,1.000
"644442","060","425276",230920000,1.000
"644459","060","425276",397120000,1.000
"644463","060","425276",384000000,1.000
"644470","060","425276",107440000,1.000
"644484","060","425276",129480000,1.000
"644491","060","425276",321150000,1.000
"644658","060","425311",3563964000,1.000
"644679","060","425276",117600000,1.000
"644683","060","425276",369600000,1.000
"644690","060","425276",525760000,1.000
"644705","060","425276",468750000,1.000
"644712","060","425276",231600000,1.000
"644726","060","425276",266000000,1.000
"644730","060","425276",224100000,1.000
"644747","060","425276",198000000,1.000
"644904","060","425311",3348396000,1.000
"644911","060","425276",2012460000,1.000
"644925","060","425276",223905000,1.000
"644932","060","425276",988025000,1.000
"644946","060","425276",616275000,1.000
"644950","060","425276",60745000,1.000
"644967","060","425276",438290000,1.000
"645121","060","425311",2489950000,1.000
"645138","060","425276",281580000,1.000
"645142","060","425276",149640000,1.000
"645159","060","425276",200330000,1.000
"645163","060","425276",431900000,1.000
"645170","060","425276",599280000,1.000
"645184","060","425276",359750000,1.000
"645191","060","425276",540000000,1.000
"645206","060","425276",905940000,1.000
"645210","060","425276",172040000,1.000
"645227","060","425276",86450000,1.000
"645231","060","425276",745640000,1.000
"645248","060","425276",786100000,1.000
"645358","060","425421",272300000,100.000
"645405","060","425311",3313322000,1.000
"645412","060","425276",48000000,1.000
"645426","060","425276",166800000,1.000
"645430","060","425276",190920000,1.000
"645447","060","425276",158400000,1.000
"645451","060","425276",231060000,1.000
"645468","060","425276",134300000,1.000
"645472","060","425276",294000000,1.000
"645632","060","425311",2619624000,1.000
"645646","060","425276",995250000,1.000
"645650","060","425276",224100000,1.000
"645667","060","425276",352500000,1.000
"645671","060","425276",120000000,1.000
"645688","060","425276",180000000,1.000
"645691","032","425289",4500000,1132.000
"645692","060","425276",150000000,1.000
"645693","032","425289",339420000,5699.000
"645693","032","425332",35580000,1737.000
"645700","060","425276",413510000,1.000
"645714","060","425276",294000000,1.000
"645721","060","425276",249000000,1.000
"645735","060","425276",36480000,1.000
"645891","060","425311",2026116000,1.000
"645909","060","425276",378190000,1.000
"645913","060","425276",320270000,1.000
"645920","060","425276",213410000,1.000
"645934","060","425276",115500000,1.000
"645941","060","425276",679080000,1.000
"645955","060","425276",246030000,1.000
"646112","060","425311",2895078000,1.000
"646126","060","425276",1842600000,1.000
"646130","060","425276",834000000,1.000
"646151","060","425276",72000000,1.000
"646168","060","425276",871470000,1.000
"646172","060","425276",1445400000,1.000
"646189","060","425276",671400000,1.000
"646193","060","425276",618670000,1.000
"646307","060","424111",133749140000,1.000
"646350","060","425311",6270780000,1.000
"646400","060","425276",534720000,1.000
"646414","060","425276",112300000,1.000
"646421","060","425276",157500000,1.000
"646435","060","425276",132000000,1.000
"646442","060","425276",827190000,1.000
"646456","060","425276",84000000,1.000
"646460","060","425276",18000000,1.000
"646477","060","425276",94980000,1.000
"646498","060","425276",39520000,1.000
"646503","060","425276",108000000,1.000
"646510","060","425276",24000000,1.000
"646524","060","425276",40000000,1.000
"646531","060","425276",30000000,1.000
"646545","060","425276",46900000,2.000
"646552","060","425276",108000000,1.000
"646566","060","425276",36000000,1.000
"646570","060","425276",289150000,1.000
"646587","060","425276",61400000,1.000
"646591","060","425276",97200000,1.000
"646609","060","425276",101200000,1.000
"646620","060","425276",28305000,1.000
"646634","060","425276",187200000,1.000
"646790","060","425311",2064648000,1.000
"646808","060","425276",232000000,1.000
"646812","060","425276",643950000,1.000
"646833","060","425276",206950000,1.000
"646840","060","425276",1499270000,1.000
"647004","060","425311",2959800000,1.000
"647011","060","425276",118000000,1.000
"647025","060","425276",472366000,1.000
"647032","060","425276",1066372000,1.000
"647046","060","425276",880984000,1.000
"647050","060","425276",48000000,1.000
"647210","060","425311",2451180000,1.000
"647224","060","425276",229780000,1.000
"647231","060","425276",358800000,1.000
"647245","060","425276",264000000,1.000
"647252","060","425276",180940000,1.000
"647266","060","425276",252000000,1.000
"647287","060","425276",295000000,1.000
"647444","060","425311",2438928000,1.000
"647451","060","425276",96000000,1.000
"647465","060","425276",50000000,1.000
"647472","060","425276",284500000,1.000
"647486","060","425276",529300000,1.000
"647490","060","425276",25000000,1.000
"647650","060","425311",2665716000,1.000
"647664","060","425276",576000000,1.000
"647671","060","425276",576000000,1.000
"647685","060","425276",576000000,1.000
"647692","060","425276",154230000,1.000
"647707","060","425276",142400000,1.000
"647711","060","425276",576000000,1.000
"647728","060","425276",678000000,1.000
"647732","060","425276",921600000,1.000
"647749","060","425276",230400000,1.000
"647753","060","425276",691200000,1.000
"647927","090","425284",4900000000,27848.000
"647931","090","425284",2150000000,6040.000
"648208","060","425279",5046000000,1160.000
"648254","060","425311",9029076000,1.000
"648261","060","424111",670700000000,1.000
"648339","060","425421",563800000,330.000
"648521","103","425421",1332800000,642.000
"648521","103","425429",605000000,190.000
"648538","056","425341",1319317000,8135.000
"648542","056","425341",2316109000,18155.000
"648559","056","425341",1945851000,8932.000
"648563","056","425341",870784000,6366.000
"648570","056","425341",2727547000,21287.000
"648584","056","425341",1588361000,9150.000
"648591","056","425131",7500000,1.000
"648591","056","425341",2061883000,11693.000
"648606","015","425129",358304000,358304000.000
"648606","015","425289",9500000,38.000
"648610","015","425289",11700000,234.000
"648627","015","425289",58200000,291.000
"648657","025","425359",800000000,16400.000
"648664","025","425359",556500000,2090.000
"648669","018","425289",1350000000,6971.000
"648673","018","425151",20000000,400.000
"648680","018","425112",44000000,16000.000
"648680","018","425151",6000000,120.000
"648680","018","425289",3199000000,93860.000
"648680","018","425439",1000000,1.000
"648694","018","425131",3000000,1.000
"648694","018","425151",11000000,220.000
"648694","018","425431",10000000,167.000
"648694","018","425435",2000000,400.000
"648702","018","425112",405000000,40000.000
"648702","018","425131",400000,1.000
"648716","018","425151",15000000,200.000
"648716","018","425289",54000000,180.000
"648716","018","425434",356000000,71520.000
"648720","018","425112",325150000,37814.000
"648720","018","425131",1000000,5.000
"648720","018","425151",11500000,275.000
"648720","018","425289",17000000,474.000
"648720","018","425434",1600000,100.000
"648720","018","425439",1000000,1.000
"648737","018","425112",124000000,126750.000
"648737","018","425151",500000,10.000
"648737","018","425289",25000000,1000.000
"648737","018","425434",105000000,3500.000
"648737","018","425439",2000000,2.000
"648812","015","425129",44000000,44000000.000
"648812","015","425913",16000000,16000000.000
"648830","015","425122",65000000,65000000.000
"648830","015","425131",6500000,6500000.000
"648830","015","425913",16000000,16000000.000
"648847","015","425129",11000000,11000000.000
"648847","015","425913",55000000,55000000.000
"648851","015","425129",55000000,55000000.000
"648851","015","425913",22000000,22000000.000
"648901","015","425122",13942000,1.000
"648901","015","425131",4390000,1.000
"648915","015","425131",1835000,1.000
"648915","015","425781",3800000,76.000
"648922","015","425131",4854000,1.000
"648922","015","425781",2950000,59.000
"649040","013","425131",36826000,1.000
"649040","013","425219",5000000,1.000
"649044","013","425131",1600000,1.000
"649045","022","425516",1479810000,109369173.000
"649046","022","425516",141149000,8294825.000
"649047","022","425516",227261000,101762066.000
"649048","022","425516",82011000,5021541.000
"649049","022","425516",372353000,67043.000
"649195","018","425112",53019000,18207.000
"649195","018","425252",7362750000,2105.000
"649195","018","425699",300000000,60.000
"649200","117","425533",1000000000,697.000
"649259","018","425331",10000000000,55939.000
"649270","018","425331",1400000000,569590.000
"649270","018","425699",100000000,100000000.000
"649291","018","425331",1200000000,516590.000
"649291","018","425699",300000000,300000000.000
"649402","018","425331",1200000000,509590.000
"649402","018","425699",800000000,800000000.000
"649416","018","425331",1400000000,578590.000
"649416","018","425699",100000000,100000000.000
"649420","018","425331",3000000000,869590.000
"649420","018","425699",500000000,500000000.000
"649437","018","425331",1800000000,637590.000
"649437","018","425699",200000000,200000000.000
"649441","018","425331",1800000000,632590.000
"649441","018","425699",200000000,200000000.000
"649458","018","425331",1300000000,537590.000
"649458","018","425699",200000000,200000000.000
"649526","068","425421",83670000,257.000
"649551","032","425289",60000000,2451.000
"649572","032","425289",672185000,30676.000
"649572","032","425332",34800000,1740.000
"649589","032","425289",42500000,8176.000
"649589","032","425332",1500000,75.000
"649593","032","425289",44400000,17118.000
"649593","032","425332",7200000,360.000
"649601","032","425289",22425000,7399.000
"649601","032","425332",2000000,100.000
"649615","032","425289",1070000000,21940.000
"649615","032","425332",30000000,1500.000
"649622","032","425289",3130000,474.000
"649636","032","425289",94655000,1629.000
"649640","032","425289",539150000,79514.000
"649640","032","425332",64200000,3210.000
"649657","032","425289",5600000,73.000
"649661","032","425289",2135580000,42378.000
"649661","032","425332",6400000,320.000
"649678","032","425289",17225000,1415.000
"649678","032","425332",1000000,50.000
"649682","032","425289",9784845000,216178.000
"649682","032","425332",45000000,2250.000
"649684","032","425289",4322775000,65437.000
"649684","032","425332",8400000,420.000
"649688","032","425289",1216730000,49927.000
"649688","032","425332",4875000,210.000
"649699","032","425289",194585000,2120.000
"649704","032","425289",5800000,61.000
"649704","032","425332",800000,40.000
"649711","032","425289",113760000,1286.000
"649711","032","425332",1000000,50.000
"649725","032","425289",113960000,2561.000
"649725","032","425332",1040000,52.000
"649732","032","425289",867490000,21301.000
"649732","032","425332",7050000,300.000
"649746","032","425289",1246975000,34584.000
"649746","032","425332",1120000,56.000
"649750","032","425289",122480000,2974.000
"649750","032","425332",37520000,1876.000
"649767","032","425289",10500000,7308.000
"649767","032","425332",4500000,225.000
"649771","032","425289",8825000,3214.000
"649771","032","425332",100000,5.000
"649788","032","425151",2664839000,24384.000
"649788","032","425289",3853730000,66502.000
"649788","032","425332",25040000,1252.000
"649800","032","425289",220000,5058.000
"649814","032","425289",2100000,70.000
"649814","032","425332",700000,35.000
"649821","022","425516",40424000,2380.000
"649835","022","425131",1135000,1.000
"649835","022","425516",36589000,602603.000
"649842","022","425131",87000,1.000
"649842","022","425516",37450000,21400.000
"649856","022","425131",1675000,1.000
"649856","022","425516",291870000,65037300.000
"649910","022","424112",22167184000,18908.000
"649911","022","424112",10669000000,4239.000
"649911","022","424911",9000,9000.000
"649911","022","424923",57300000,191.000
"649931","056","425341",1672380000,9102.000
"649945","056","425341",315174000,1823.000
"649952","056","425341",1188046000,7600.000
"649966","056","425341",298650000,2822.000
"649970","056","425341",316000000,1900.000
"649987","056","425341",831964000,5315.000
"649991","056","425341",691250000,4015.000
"650002","056","425341",3097931000,19888.000
"650005","006","425131",4991000,35.000
"650007","006","425233",150000,150000.000
"650007","006","425236",354000000,354000000.000
"650007","006","425237",1300000,1300000.000
"650007","006","425238",70000000,70000000.000
"650007","006","425243",500000000,500000000.000
"650007","006","425246",354000000,354000000.000
"650016","056","425341",1011984000,8691.000
"650020","056","425341",1220500000,11222.000
"650021","006","425233",1500000,1500000.000
"650021","006","425236",2000000,2000000.000
"650021","006","425237",1500000,1500000.000
"650021","006","425238",1000000,1000000.000
"650021","006","425241",50000000,50000000.000
"650021","006","425242",50000000,50000000.000
"650023","006","425233",500000,100000.000
"650023","006","425237",30000000,300000.000
"650023","006","425249",3000000,100000.000
"650025","006","425233",120000,120000.000
"650025","006","425236",20000000,2.000
"650025","006","425237",6000000,120000.000
"650025","006","425243",50000000,1.000
"650038","025","425351",171000000,285.000
"650044","025","425351",78600000,131.000
"650059","025","425351",90000000,150.000
"650065","025","425351",714000000,1190.000
"650080","025","425351",556800000,928.000
"650086","025","425351",663000000,1105.000
"650091","025","425351",294600000,491.000
"650106","025","425351",672000000,1120.000
"650113","025","425351",714000000,1190.000
"650127","025","425351",766800000,1278.000
"650131","025","425351",720000000,1200.000
"650148","025","425351",2466000000,4110.000
"650152","025","425351",1930800000,3218.000
"650190","013","425131",12758000,1.000
"650190","013","425219",2600000,1.000
"650236","074","42XXXX",0,1.000
"650311","006","425129",25000000,1.000
"650311","006","425131",125000000,1.000
"650325","006","425131",40000000,1.000
"650332","006","425131",2339000,2339000.000
"650346","006","425131",22000000,1.000
"650350","006","425233",32000000,1.000
"650350","006","425236",1675000000,1.000
"650350","006","425237",1750000000,1.000
"650350","006","425238",250000000,1.000
"650350","006","425241",1350000000,1.000
"650350","006","425243",2650000000,1.000
"650350","006","425246",2000000000,1.000
"650350","006","425249",50000000,1.000
"650367","006","425131",1930000,1.000
"650367","006","425233",3670000,1.000
"650367","006","425236",19160000,1.000
"650367","006","425237",240180000,1.000
"650367","006","425238",20400000,1.000
"650367","006","425239",10200000,1.000
"650367","006","425241",1020000,1.000
"650367","006","425243",1020000,1.000
"650367","006","425246",1020000,1.000
"650367","006","425249",8740000,1.000
"650371","006","425233",5800000,1.000
"650371","006","425236",251500000,1.000
"650371","006","425237",505000000,1.000
"650371","006","425238",2000000,1.000
"650371","006","425239",10100000,1.000
"650371","006","425243",100000000,1.000
"650371","006","425246",150000000,1.000
"650371","006","425249",15500000,1.000
"650388","006","425131",14200000,1.000
"650388","006","425236",15500000000,1.000
"650388","006","425237",972500000,1.000
"650388","006","425238",263400000,1.000
"650388","006","425249",525700000,1.000
"650392","006","425131",962000,962000.000
"650392","006","425233",620000,620000.000
"650392","006","425236",10000000,10000000.000
"650392","006","425237",4500000,4500000.000
"650392","006","425238",10000000,10000000.000
"650392","006","425249",500000,500000.000
"650400","006","425131",3025000,3025000.000
"650400","006","425233",7395000,7395000.000
"650400","006","425236",231500000,231500000.000
"650400","006","425237",121000000,121000000.000
"650400","006","425238",157300000,157300000.000
"650400","006","425239",15354000,15354000.000
"650400","006","425241",60500000,60500000.000
"650400","006","425243",36300000,36300000.000
"650400","006","425245",36300000,36300000.000
"650400","006","425246",60500000,60500000.000
"650400","006","425249",6050000,6050000.000
"650400","006","425999",1210000,1210000.000
"650414","006","425131",7900000,7900000.000
"650414","006","425233",652000,1.000
"650414","006","425236",257000000,1.000
"650414","006","425237",47000000,2.000
"650414","006","425238",20000000,1.000
"650414","006","425249",1200000,1.000
"650421","006","425131",1800000,12.000
"650421","006","425233",105000,1.000
"650421","006","425236",712000000,20.000
"650421","006","425237",47688000,3.000
"650421","006","425238",75000000,30.000
"650421","006","425241",50000000,4.000
"650421","006","425249",43500000,3.000
"650447","060","424111",43000000000,1.000
"650456","060","424111",40000000000,1.000
"650460","060","425421",27220500000,1140.000
"650552","060","424111",50481462000,1.000
"650570","060","425276",324000000,1.000
"650587","060","425276",84600000,1.000
"650591","060","425276",162000000,1.000
"650697","060","425276",660000000,1.000
"650702","060","425276",406560000,1.000
"650719","060","425276",1238690000,1.000
"650772","060","424111",44600000000,1.000
"650808","060","425276",47000000,1.000
"650840","060","424111",51145593000,1.000
"650918","060","425276",219000000,1.000
"650922","060","425276",432290000,1.000
"650971","060","425276",24798165000,2.000
"651032","060","424111",50000000000,1.000
"651050","060","425276",470800000,1.000
"651067","060","425276",525000000,1.000
"651100","060","425276",3396750000,2.000
"651135","060","424111",95600000000,1.000
"651203","060","424111",48536000000,1.000
"651224","060","425276",8918425000,2.000
"651252","060","424111",25710520000,1.000
"651320","060","425276",808875000,1.000
"651376","060","425276",194400000,1.000
"651380","060","425276",67650000,1.000
"651430","060","425276",495000000,1.000
"651465","060","424111",20237106000,1.000
"651486","060","425276",318500000,1.000
"651490","060","425276",211990000,1.000
"651529","060","424111",30000000000,1.000
"651554","060","425276",319200000,1.000
"651561","060","425276",854100000,1.000
"651622","060","425276",109500000,1.000
"651650","060","424111",31312567000,1.000
"651732","060","424111",31500000000,1.000
"651859","060","425276",300000000,1.000
"651870","026","425289",29250000,117.000
"651870","026","425421",538971000,3593.000
"651906","011","425222",40250000,215.000
"651906","011","425223",11480000,32.000
"651906","011","425764",3135000,1.000
"651906","011","425991",361662000,1.000
"651910","011","425222",27480000,78.000
"651910","011","425223",1076000,2.000
"651910","011","425991",238540000,1.000
"651927","011","425221",10763000,15.000
"651927","011","425222",92100000,276.000
"651927","011","425223",1844334000,5141.000
"651927","011","425228",2600000,6.000
"651927","011","425229",505829000,1.000
"651927","011","425764",37000,1.000
"651927","011","425991",182057000,1.000
"651931","011","425222",3500000,35.000
"651931","011","425223",1435000,4.000
"651931","011","425764",3803000,1.000
"651931","011","425991",13238000,1.000
"651948","011","425221",9210000,15.000
"651948","011","425222",1896950000,5747.000
"651948","011","425223",365925000,1020.000
"651948","011","425228",1420000,61.000
"651948","011","425991",355809000,1.000
"652005","020","425411",122500000,350.000
"652005","020","425412",3884500000,304000465.000
"652009","032","425112",488999000,59072.000
"652009","032","425131",16558000,1.000
"652009","032","425151",192000000,48.000
"652013","020","425131",28520000,1.000
"652013","020","425151",126000000,315.000
"652013","020","425289",196000000,2200.000
"652020","005","425131",1322000,1.000
"652021","005","425232",1820000,182.000
"652021","005","425233",21180000,706.000
"652021","005","425239",35695000,3561.000
"652034","005","425131",210000,1.000
"652035","005","425233",26570000,887.000
"652035","005","425239",34618000,3461.000
"652041","005","425131",5210000,1.000
"652042","005","425232",3420000,342.000
"652042","005","425233",87320000,2872.000
"652042","005","425239",164552000,65536.000
"652055","005","425131",800000,1.000
"652056","005","425233",19730000,655.000
"652056","005","425239",36687000,12194.000
"652062","005","425131",8121000,1.000
"652063","005","425232",52840000,5284.000
"652063","005","425233",132050000,4370.000
"652063","005","425239",257728000,4872228.000
"652077","005","425232",660000,66.000
"652077","005","425233",33900000,1145.000
"652077","005","425239",68076000,13697.000
"652081","005","425232",310000,31.000
"652081","005","425233",20330000,673.000
"652081","005","425239",32808000,3524.000
"652098","005","425233",25585000,909.000
"652098","005","425239",47566000,6288.000
"652102","005","425131",2645000,1.000
"652103","005","425232",650000,65.000
"652103","005","425233",6980000,232.000
"652103","005","425239",14269000,8741.000
"652119","005","425131",3562000,1.000
"652120","005","425232",1020000,102.000
"652120","005","425233",17715000,590.000
"652120","005","425239",29866000,614703.000
"652123","005","425131",1196000,1.000
"652124","005","425232",3110000,311.000
"652124","005","425233",9350000,311.000
"652124","005","425239",15973000,854937.000
"652130","005","425131",5692000,1.000
"652131","005","425232",940000,94.000
"652131","005","425233",10350000,291.000
"652131","005","425239",18816000,3432.000
"652151","054","425131",1378000,1.000
"652165","054","425131",2400000,1.000
"652172","054","425122",5000000,1.000
"652186","054","425131",1498000,1.000
"652208","054","425131",2513000,1.000
"652212","054","425131",1971000,1.000
"652229","054","425131",1661000,1.000
"652233","054","425131",1879000,1.000
"652240","054","425131",2000000,2000000.000
"652254","054","425131",2573000,1.000
"652261","054","425131",2820000,1.000
"652276","013","425211",17340750000,42189.000
"652276","013","425213",27850750000,28362.000
"652276","013","425214",2444000000,1320.000
"652283","013","425211",4114250000,11690.000
"652283","013","425212",1824900000,1185.000
"652283","013","425213",6225500000,6770.000
"652283","013","425214",153500000,160.000
"652297","013","425211",5218750000,14842.000
"652297","013","425212",23100000,11.000
"652297","013","425213",2598050000,2160.000
"652297","013","425214",267900000,284.000
"652302","013","425211",7775500000,22108.000
"652302","013","425213",4539650000,4385.000
"652302","013","425214",495900000,521.000
"652319","013","425211",8368500000,23793.000
"652319","013","425213",748550000,645.000
"652319","013","425214",494000000,510.000
"652323","013","425211",4858000000,13867.000
"652323","013","425213",1438450000,1135.000
"652323","013","425214",197900000,216.000
"652340","013","425211",9702500000,27584.000
"652340","013","425213",779350000,602.000
"652340","013","425214",146400000,162.000
"652344","013","425211",6515000000,18527.000
"652344","013","425213",2150300000,1728.000
"652344","013","425214",273400000,294.000
"652365","013","425211",7109000000,20213.000
"652365","013","425213",2246500000,1807.000
"652365","013","425214",204400000,232.000
"652372","013","425211",5554500000,15792.000
"652372","013","425213",478000000,329.000
"652372","013","425214",593000000,618.000
"652386","013","425131",157000,1.000
"652393","013","425211",5481000000,15582.000
"652393","013","425213",341550000,234.000
"652393","013","425214",341400000,396.000
"652408","013","425211",1669750000,4741.000
"652408","013","425213",6862650000,9513.000
"652408","013","425214",284400000,289.000
"652412","013","425211",2446500000,6951.000
"652412","013","425213",683650000,679.000
"652412","013","425214",708000000,771.000
"652429","013","425211",1595000000,4520.000
"652429","013","425213",641400000,903.000
"652429","013","425214",147000000,148.000
"652474","022","425513",14898352000,34096899010.000
"652474","022","425514",3375126000,11532564.000
"652474","022","425515",1575580000,1712400.000
"652495","022","425513",47206000,477000.000
"652495","022","425514",12535000,50140.000
"652495","022","425515",861175000,9793.000
"652517","022","425513",8000168000,34222228.000
"652517","022","425514",2519996000,9591174.000
"652517","022","425515",3278754000,6251965.000
"652517","022","425518",5409376000,1.000
"652517","022","425519",1107145000,1.000
"652521","022","425513",1673888000,21977567.000
"652521","022","425514",1400439000,5601749.000
"652521","022","425515",1770440000,17656.000
"652538","022","425513",8653178000,1325983572.000
"652538","022","425514",2584430000,7117965.000
"652538","022","425515",634788000,11664895.000
"652538","022","425518",7303000,2921110.000
"652538","022","425519",237798000,216180000.000
"652542","022","425513",96780000,1148573.000
"652542","022","425514",60570000,240198.000
"652542","022","425515",88400000,35798.000
"652542","022","425518",15000000,15000000.000
"652559","022","425513",6076957000,1835457.000
"652559","022","425514",284690000,768822.000
"652559","022","425515",865936000,32249.000
"652563","022","425131",327000,326700.000
"652563","022","425513",715375000,45917292.000
"652563","022","425514",216924000,702547.000
"652563","022","425515",212158000,626618.000
"652563","022","425518",1435283000,1435283000.000
"652563","022","425519",217265000,39089000.000
"652570","022","425514",3725325000,441506.000
"652591","022","425516",181500000,310000.000
"652606","022","425516",21814000,2120.000
"652610","022","425516",30336000,7316120.000
"652627","022","425516",69777000,10811992.000
"652827","013","425131",61621000,1.000
"652827","013","425219",8260000,1.000
"652831","013","425219",8000000,1.000
"652852","013","425131",4482000,1.000
"652852","013","425219",10800000,1.000
"652869","013","425131",20950000,1.000
"652869","013","425219",2400000,1.000
"652873","013","425131",3275000,1.000
"652890","013","425219",3033000,1.000
"652902","013","425131",180000000,1.000
"652902","013","425219",8645000,1.000
"652916","013","425219",15000000,1.000
"652923","013","425131",6875000,1.000
"652923","013","425219",8400000,1.000
"652937","013","425131",1718000,1.000
"652937","013","425219",980000,1.000
"652941","013","425131",4917000,1.000
"652941","013","425219",24885000,1.000
"652958","013","425131",12000000,1.000
"652958","013","425219",18000000,1.000
"652962","013","425131",2500000,1.000
"652962","013","425219",7000000,1.000
"652979","013","425131",110888000,1.000
"652979","013","425219",92925000,1.000
"652979","013","425311",16032000,2004.000
"652983","013","425131",25843000,1.000
"652983","013","425219",34860000,1.000
"653002","013","425219",12000000,1.000
"653019","013","425131",16186000,1.000
"653019","013","425219",3600000,1.000
"653023","013","425131",3060000,1.000
"653023","013","425219",5000000,1.000
"653040","013","425131",10666000,1.000
"653040","013","425219",18095000,1.000
"653044","013","425131",41053000,1.000
"653044","013","425219",10000000,1.000
"653051","013","425131",10675000,1.000
